ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor
33557,2022,11,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2811663876129527
33558,2022,12,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3497094783742753
33559,2023,1,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3032465450968989
33560,2023,2,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3257084927541172
33561,2023,3,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3715888528562484
33562,2023,4,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4240148582515053
33563,2023,5,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3506014197358346
33564,2023,6,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3476683370432589
33565,2023,7,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4379683049303907
33566,2023,8,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4827013082736616
33567,2023,9,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4675489511718412
33568,2023,10,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.5091207615170085
33569,2023,11,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4518328391272219
33570,2023,12,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.4036023319206353
33571,2024,1,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.341742248672943
33572,2024,2,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3474607304728896
33573,2024,3,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3303128161113193
33574,2024,4,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3536810023060162
33575,2024,5,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3385934988243156
33576,2024,6,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.3149778913789037
33577,2024,7,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.324131638977401
33578,2024,8,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.281561994946959
33579,2024,9,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2200568229032674
33580,2024,10,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2361659271720176
33581,2024,11,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2258222819329067
33582,2024,12,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1931695265191664
33583,2025,1,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2119070530623444
33584,2025,2,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.216116086105512
33585,2025,3,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1979676675654254
33586,2025,4,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1745897364903194
33587,2025,5,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1562043837987325
33588,2025,6,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.146754741608322
33589,2025,7,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1647245802376163
33590,2025,8,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.2013940057467693
33591,2025,9,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1746374176941444
33592,2025,10,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1775108317782507
33593,2025,11,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1852571384604686
33594,2025,12,Activos líquidos ampliados / depósitos a corto plazo,COOPERATIVA DE AHORRO Y CREDITO DEL FUTURO,0.1836157200921287
33595,2021,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1446919644347628
33596,2021,1,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33597,2021,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8484057339906803
33598,2021,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0694824807594417
33599,2021,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1424915466986931
33600,2021,2,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33601,2021,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8407972696207966
33602,2021,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0690984610056401
33603,2021,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1323435824375463
33604,2021,3,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33605,2021,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8354359476158059
33606,2021,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0723165434649367
33607,2021,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1353469808528898
33608,2021,4,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33609,2021,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.827372775662039
33610,2021,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0705392081405553
33611,2021,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1359454902924502
33612,2021,5,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33613,2021,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.827473090938441
33614,2021,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0692717164571035
33615,2021,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.138503529838827
33616,2021,6,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33617,2021,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8197926832582264
33618,2021,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0694471665304909
33619,2021,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1415034464079756
33620,2021,7,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33621,2021,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8117945240438549
33622,2021,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0706201532621549
33623,2021,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1412830949023542
33624,2021,8,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33625,2021,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.806423682321334
33626,2021,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0707737751410174
33627,2021,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1429728496476137
33628,2021,9,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33629,2021,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8029027322328586
33630,2021,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0705043631102275
33631,2021,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.143586676934517
33632,2021,10,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33633,2021,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8006809437285989
33634,2021,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0703483739208231
33635,2021,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.138214436440539
33636,2021,11,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33637,2021,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7946459302633084
33638,2021,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.069076043709596
33639,2021,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1360261589978868
33640,2021,12,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33641,2021,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7893083813445905
33642,2021,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0691624286202489
33643,2022,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1372034212814457
33644,2022,1,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33645,2022,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8084118547000372
33646,2022,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0679300670995621
33647,2022,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1371459998134996
33648,2022,2,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33649,2022,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8158351138530161
33650,2022,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0687141794730358
33651,2022,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1292671831357377
33652,2022,3,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33653,2022,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8090283947422253
33654,2022,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0708350633721323
33655,2022,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.130654290001764
33656,2022,4,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33657,2022,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8056893258138709
33658,2022,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0713157398971162
33659,2022,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1320081449138468
33660,2022,5,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33661,2022,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8002214037093928
33662,2022,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0654254645453238
33663,2022,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.132233765260534
33664,2022,6,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33665,2022,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7932501947449895
33666,2022,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0638924203103296
33667,2022,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1298331244997006
33668,2022,7,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33669,2022,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7870079091749804
33670,2022,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0627860782909296
33671,2022,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.129229209905131
33672,2022,8,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33673,2022,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.777043223274894
33674,2022,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0634686855446156
33675,2022,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.130590160483839
33676,2022,9,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33677,2022,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7816751518397557
33678,2022,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0611873444812292
33679,2022,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1340284929471087
33680,2022,10,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33681,2022,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7752935760387906
33682,2022,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.060769250079609
33683,2022,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1337994934701447
33684,2022,11,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33685,2022,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7689490882129701
33686,2022,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0587637272050825
33687,2022,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1345605054472383
33688,2022,12,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33689,2022,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.7696148997101288
33690,2022,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0598014042270597
33691,2023,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.136799789934137
33692,2023,1,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33693,2023,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8454780126470107
33694,2023,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0593105005422908
33695,2023,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.136132974629544
33696,2023,2,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33697,2023,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8376827234655799
33698,2023,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.058844342208468
33699,2023,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.127124391487757
33700,2023,3,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33701,2023,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.851278826824524
33702,2023,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0610296584918535
33703,2023,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1287272917206943
33704,2023,4,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33705,2023,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8561581108306469
33706,2023,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0604057399457453
33707,2023,5,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.129023919743649
33708,2023,5,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33709,2023,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8577409122122052
33710,2023,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0596971266771724
33711,2023,6,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1270618600721802
33712,2023,6,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33713,2023,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8496401665917732
33714,2023,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0587912963184448
33715,2023,7,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1253453183206164
33716,2023,7,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33717,2023,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.843567376321853
33718,2023,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0592742086073056
33719,2023,8,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1243423625400293
33720,2023,8,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33721,2023,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8359761273245658
33722,2023,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.059913044562018
33723,2023,9,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1263912408931442
33724,2023,9,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33725,2023,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.8360868762829803
33726,2023,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0600162600737656
33727,2023,10,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1273282801457691
33728,2023,10,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33729,2023,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.830111282591014
33730,2023,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0597624172273086
33731,2023,11,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.129695668354309
33732,2023,11,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33733,2023,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.82418558905844
33734,2023,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0595806395759523
33735,2023,12,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1231534873179263
33736,2023,12,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33737,2023,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.820118740653586
33738,2023,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0596393295805118
33739,2024,1,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1235226063072878
33740,2024,1,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33741,2024,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.9452680968379435
33742,2024,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0597554486056532
33743,2024,2,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1203968524218195
33744,2024,2,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33745,2024,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.9380465670755508
33746,2024,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0578167973325567
33747,2024,3,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1157815342297683
33748,2024,3,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33749,2024,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.9315451424171312
33750,2024,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.059603294852008
33751,2024,4,Quebranto Patrimonial,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,1.1192057584622808
33752,2024,4,Relación Solvencia,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0
33753,2024,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.9319611413779328
33754,2024,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA DE AHORRO Y CREDITO DEL INEM DE PEREIRA,0.0601010042267082
